Date,Gold,Oil,DXY,US10Y
2022-03-25,113.9000015258789,98.80999755859375,1953.800048828125,2.492000102996826
2022-03-28,105.95999908447266,99.08999633789062,1939.5999755859375,2.4769999980926514
2022-03-29,104.23999786376953,98.4000015258789,1912.0,2.4000000953674316
2022-03-30,107.81999969482422,97.79000091552734,1933.5,2.3580000400543213
2022-03-31,100.27999877929688,98.30999755859375,1949.199951171875,2.3269999027252197
2022-04-01,99.2699966430664,98.62999725341797,1919.0999755859375,2.377000093460083
2022-04-04,103.27999877929688,98.98999786376953,1929.199951171875,2.4119999408721924
2022-04-05,101.95999908447266,99.47000122070312,1922.9000244140625,2.555999994277954
2022-04-06,96.2300033569336,99.5999984741211,1918.4000244140625,2.6089999675750732
2022-04-07,96.02999877929688,99.75,1933.800048828125,2.6519999504089355
2022-04-08,98.26000213623047,99.80000305175781,1941.5999755859375,2.7130000591278076
2022-04-11,94.29000091552734,99.93000030517578,1944.300048828125,2.7799999713897705
2022-04-12,100.5999984741211,100.29000091552734,1972.0999755859375,2.7249999046325684
2022-04-13,104.25,99.87999725341797,1981.0,2.687000036239624
2022-04-14,106.94999694824219,100.31999969482422,1970.9000244140625,2.828000068664551
2022-04-18,108.20999908447266,100.77999877929688,1982.9000244140625,2.861999988555908
2022-04-19,102.55999755859375,100.95999908447266,1955.699951171875,2.9130001068115234
2022-04-20,102.75,100.38999938964844,1952.300048828125,2.8399999141693115
2022-04-21,103.79000091552734,100.58000183105469,1944.9000244140625,2.9170000553131104
2022-04-22,102.06999969482422,101.22000122070312,1931.0,2.9059998989105225
2022-04-25,98.54000091552734,101.75,1893.199951171875,2.8259999752044678
2022-04-26,101.69999694824219,102.30000305175781,1901.4000244140625,2.7720000743865967
2022-04-27,102.0199966430664,102.94999694824219,1885.9000244140625,2.818000078201294
2022-04-28,105.36000061035156,103.62000274658203,1888.699951171875,2.86299991607666
2022-04-29,104.69000244140625,102.95999908447266,1909.300048828125,2.88700008392334
2022-05-02,105.16999816894531,103.73999786376953,1861.800048828125,2.996000051498413
2022-05-03,102.41000366210938,103.47000122070312,1868.800048828125,2.9600000381469727
2022-05-04,107.80999755859375,102.58999633789062,1867.0,2.9170000553131104
2022-05-05,108.26000213623047,103.75,1874.0,3.065999984741211
2022-05-06,109.7699966430664,103.66000366210938,1881.199951171875,3.122999906539917
2022-05-09,103.08999633789062,103.6500015258789,1857.0999755859375,3.0789999961853027
2022-05-10,99.76000213623047,103.91999816894531,1839.9000244140625,2.993000030517578
2022-05-11,105.70999908447266,103.8499984741211,1852.5999755859375,2.9210000038146973
2022-05-12,106.12999725341797,104.8499984741211,1823.800048828125,2.816999912261963
2022-05-13,110.48999786376953,104.55999755859375,1807.4000244140625,2.934999942779541
2022-05-16,114.19999694824219,104.19000244140625,1813.5,2.877000093460083
2022-05-17,112.4000015258789,103.36000061035156,1818.199951171875,2.9679999351501465
2022-05-18,109.58999633789062,103.80999755859375,1815.9000244140625,2.885999917984009
2022-05-19,112.20999908447266,102.72000122070312,1841.199951171875,2.8550000190734863
2022-05-20,113.2300033569336,103.1500015258789,1841.800048828125,2.7869999408721924
2022-05-23,110.29000091552734,102.08000183105469,1847.800048828125,2.8589999675750732
2022-05-24,109.7699966430664,101.86000061035156,1865.0999755859375,2.759999990463257
2022-05-25,110.33000183105469,102.05999755859375,1846.199951171875,2.749000072479248
2022-05-26,114.08999633789062,101.83000183105469,1847.4000244140625,2.75600004196167
2022-05-27,115.06999969482422,101.66999816894531,1851.300048828125,2.743000030517578
2022-05-31,114.66999816894531,101.75,1842.699951171875,2.8440001010894775
2022-06-01,115.26000213623047,102.55000305175781,1843.300048828125,2.930999994277954
2022-06-02,116.87000274658203,101.7699966430664,1866.5,2.9130001068115234
2022-06-03,118.87000274658203,102.13999938964844,1845.4000244140625,2.9570000171661377
2022-06-06,118.5,102.44000244140625,1839.199951171875,3.0380001068115234
2022-06-07,119.41000366210938,102.31999969482422,1847.5,2.9719998836517334
2022-06-08,122.11000061035156,102.54000091552734,1851.9000244140625,3.0290000438690186
2022-06-09,121.51000213623047,103.22000122070312,1848.800048828125,3.0439999103546143
2022-06-10,120.66999816894531,104.1500015258789,1871.5,3.1559998989105225
2022-06-13,120.93000030517578,105.08000183105469,1828.0,3.365999937057495
2022-06-14,118.93000030517578,105.5199966430664,1809.5,3.4830000400543213
2022-06-15,115.30999755859375,105.16000366210938,1815.300048828125,3.3949999809265137
2022-06-16,117.58999633789062,103.62999725341797,1845.699951171875,3.306999921798706
2022-06-17,109.55999755859375,104.69999694824219,1835.5999755859375,3.239000082015991
2022-06-21,110.6500015258789,104.44000244140625,1834.5999755859375,3.306999921798706
2022-06-22,106.19000244140625,104.19999694824219,1834.300048828125,3.1559998989105225
2022-06-23,104.2699966430664,104.43000030517578,1825.699951171875,3.068000078201294
2022-06-24,107.62000274658203,104.19000244140625,1826.5,3.125
2022-06-27,109.56999969482422,103.94000244140625,1820.9000244140625,3.194000005722046
2022-06-28,111.76000213623047,104.51000213623047,1817.5,3.2060000896453857
2022-06-29,109.77999877929688,105.11000061035156,1813.699951171875,3.0929999351501465
2022-06-30,105.76000213623047,104.69000244140625,1804.0999755859375,2.9719998836517334
2022-07-01,108.43000030517578,105.13999938964844,1798.9000244140625,2.8889999389648438
2022-07-05,99.5,106.5,1761.800048828125,2.809000015258789
2022-07-06,98.52999877929688,107.0999984741211,1734.9000244140625,2.9130001068115234
2022-07-07,102.7300033569336,107.12999725341797,1737.9000244140625,3.007999897003174
2022-07-08,104.79000091552734,107.01000213623047,1740.5999755859375,3.1010000705718994
2022-07-11,104.08999633789062,108.0199966430664,1730.0,2.990999937057495
2022-07-12,95.83999633789062,108.06999969482422,1723.300048828125,2.9579999446868896
2022-07-13,96.30000305175781,107.95999908447266,1734.199951171875,2.9040000438690186
2022-07-14,95.77999877929688,108.54000091552734,1704.5,2.9600000381469727
2022-07-15,97.58999633789062,108.05999755859375,1702.4000244140625,2.930000066757202
2022-07-18,102.5999984741211,107.37000274658203,1709.199951171875,2.9600000381469727
2022-07-19,104.22000122070312,106.68000030517578,1710.0,3.0190000534057617
2022-07-20,102.26000213623047,107.08000183105469,1699.5,3.0360000133514404
2022-07-21,96.3499984741211,106.91000366210938,1712.699951171875,2.9100000858306885
2022-07-22,94.69999694824219,106.7300033569336,1727.0999755859375,2.7829999923706055
2022-07-25,96.69999694824219,106.4800033569336,1719.0,2.819999933242798
2022-07-26,94.9800033569336,107.19000244140625,1717.699951171875,2.7869999408721924
2022-07-27,97.26000213623047,106.44999694824219,1719.0999755859375,2.7339999675750732
2022-07-28,96.41999816894531,106.3499984741211,1750.300048828125,2.680999994277954
2022-07-29,98.62000274658203,105.9000015258789,1762.9000244140625,2.6419999599456787
2022-08-01,93.88999938964844,105.44999694824219,1769.0,2.6059999465942383
2022-08-02,94.41999816894531,106.23999786376953,1771.0999755859375,2.740999937057495
2022-08-03,90.66000366210938,106.51000213623047,1758.0,2.747999906539917
2022-08-04,88.54000091552734,105.69000244140625,1788.5,2.6760001182556152
2022-08-05,89.01000213623047,106.62000274658203,1772.9000244140625,2.8399999141693115
2022-08-08,90.76000213623047,106.44000244140625,1786.800048828125,2.765000104904175
2022-08-09,90.5,106.37000274658203,1794.0,2.796999931335449
2022-08-10,91.93000030517578,105.19999694824219,1795.5999755859375,2.7860000133514404
2022-08-11,94.33999633789062,105.08999633789062,1789.699951171875,2.888000011444092
2022-08-12,92.08999633789062,105.62999725341797,1798.5999755859375,2.8489999771118164
2022-08-15,89.41000366210938,106.55000305175781,1781.4000244140625,2.7909998893737793
2022-08-16,86.52999877929688,106.5,1773.199951171875,2.8239998817443848
2022-08-17,88.11000061035156,106.56999969482422,1760.300048828125,2.8929998874664307
2022-08-18,90.5,107.4800033569336,1755.300048828125,2.880000114440918
2022-08-19,90.7699966430664,108.16999816894531,1747.5999755859375,2.989000082015991
2022-08-22,90.2300033569336,109.05000305175781,1734.0,3.0369999408721924
2022-08-23,93.73999786376953,108.62000274658203,1746.800048828125,3.053999900817871
2022-08-24,94.88999938964844,108.68000030517578,1747.800048828125,3.1059999465942383
2022-08-25,92.5199966430664,108.47000122070312,1757.699951171875,3.0260000228881836
2022-08-26,93.05999755859375,108.80000305175781,1736.0999755859375,3.0350000858306885
2022-08-29,97.01000213623047,108.83999633789062,1736.5999755859375,3.109999895095825
2022-08-30,91.63999938964844,108.7699966430664,1723.199951171875,3.109999895095825
2022-08-31,89.55000305175781,108.69999694824219,1712.800048828125,3.132999897003174
2022-09-01,86.61000061035156,109.69000244140625,1696.5999755859375,3.265000104904175
2022-09-02,86.87000274658203,109.52999877929688,1709.800048828125,3.193000078201294
2022-09-06,86.87999725341797,110.20999908447266,1700.4000244140625,3.3399999141693115
2022-09-07,81.94000244140625,109.83999633789062,1715.300048828125,3.265000104904175
2022-09-08,83.54000091552734,109.70999908447266,1708.0,3.2920000553131104
2022-09-09,86.79000091552734,109.0,1716.199951171875,3.321000099182129
2022-09-12,87.77999877929688,108.33000183105469,1728.0999755859375,3.361999988555908
2022-09-13,87.30999755859375,109.81999969482422,1705.0,3.421999931335449
2022-09-14,88.4800033569336,109.66000366210938,1696.5,3.4119999408721924
2022-09-15,85.0999984741211,109.73999786376953,1665.4000244140625,3.4590001106262207
2022-09-16,85.11000061035156,109.76000213623047,1671.699951171875,3.447999954223633
2022-09-19,85.7300033569336,109.73999786376953,1666.199951171875,3.490000009536743
2022-09-20,84.44999694824219,110.22000122070312,1659.699951171875,3.571000099182129
2022-09-21,82.94000244140625,110.63999938964844,1664.5999755859375,3.509999990463257
2022-09-22,83.48999786376953,111.3499984741211,1670.800048828125,3.7079999446868896
2022-09-23,78.73999786376953,113.19000244140625,1645.300048828125,3.697000026702881
2022-09-26,76.70999908447266,114.0999984741211,1623.300048828125,3.878000020980835
2022-09-27,78.5,114.11000061035156,1626.699951171875,3.9639999866485596
2022-09-28,82.1500015258789,112.5999984741211,1660.4000244140625,3.7049999237060547
2022-09-29,81.2300033569336,112.25,1658.5,3.746999979019165
2022-09-30,79.48999786376953,112.12000274658203,1662.4000244140625,3.803999900817871
2022-10-03,83.62999725341797,111.75,1692.9000244140625,3.6510000228881836
2022-10-04,86.5199966430664,110.06999969482422,1721.0999755859375,3.617000102996826
2022-10-05,87.76000213623047,111.06999969482422,1711.4000244140625,3.759000062942505
2022-10-06,88.44999694824219,112.26000213623047,1711.699951171875,3.8259999752044678
2022-10-07,92.63999938964844,112.80000305175781,1700.5,3.882999897003174
2022-10-10,91.12999725341797,113.13999938964844,1667.300048828125,3.888000011444092
2022-10-11,89.3499984741211,113.22000122070312,1678.699951171875,3.938999891281128
2022-10-12,87.2699966430664,113.31999969482422,1670.300048828125,3.9019999504089355
2022-10-13,89.11000061035156,112.36000061035156,1670.0,3.9519999027252197
2022-10-14,85.61000061035156,113.30999755859375,1641.699951171875,4.010000228881836
2022-10-17,85.45999908447266,112.04000091552734,1657.0,4.014999866485596
2022-10-18,82.81999969482422,112.12999725341797,1649.0,3.997999906539917
2022-10-19,85.55000305175781,112.9800033569336,1627.5,4.126999855041504
2022-10-20,85.9800033569336,112.87999725341797,1630.800048828125,4.22599983215332
2022-10-21,85.05000305175781,112.01000213623047,1651.0,4.2129998207092285
2022-10-24,84.58000183105469,111.98999786376953,1648.699951171875,4.234000205993652
2022-10-25,85.31999969482422,110.94999694824219,1652.800048828125,4.107999801635742
2022-10-26,87.91000366210938,109.69999694824219,1664.0,4.014999866485596
2022-10-27,89.08000183105469,110.58999633789062,1660.699951171875,3.937000036239624
2022-10-28,87.9000015258789,110.66999816894531,1639.5999755859375,4.010000228881836
2022-10-31,86.52999877929688,111.52999877929688,1635.9000244140625,4.077000141143799
2022-11-01,88.37000274658203,111.4800033569336,1645.0,4.052000045776367
2022-11-02,90.0,111.3499984741211,1645.699951171875,4.059000015258789
2022-11-03,88.16999816894531,112.93000030517578,1627.300048828125,4.124000072479248
2022-11-04,92.61000061035156,110.87999725341797,1672.5,4.156000137329102
2022-11-07,91.79000091552734,110.12000274658203,1676.5,4.214000225067139
2022-11-08,88.91000366210938,109.62000274658203,1712.0999755859375,4.125999927520752
2022-11-09,85.83000183105469,110.55000305175781,1710.0999755859375,4.151000022888184
2022-11-10,86.47000122070312,108.20999908447266,1750.300048828125,3.8289999961853027
2022-11-11,88.95999908447266,106.29000091552734,1766.0,3.812999963760376
2022-11-14,85.87000274658203,106.66000366210938,1773.5999755859375,3.865000009536743
2022-11-15,86.91999816894531,106.4000015258789,1773.800048828125,3.7990000247955322
2022-11-16,85.58999633789062,106.27999877929688,1773.0,3.691999912261963
2022-11-17,81.63999938964844,106.69000244140625,1760.800048828125,3.7750000953674316
2022-11-18,80.08000183105469,106.93000030517578,1751.9000244140625,3.818000078201294
2022-11-21,79.7300033569336,107.83999633789062,1737.4000244140625,3.825000047683716
2022-11-22,80.94999694824219,107.22000122070312,1738.300048828125,3.757999897003174
2022-11-23,77.94000244140625,106.08000183105469,1744.9000244140625,3.7060000896453857
2022-11-25,76.27999877929688,105.95999908447266,1753.300048828125,3.690999984741211
2022-11-28,77.23999786376953,106.68000030517578,1740.0999755859375,3.703000068664551
2022-11-29,78.19999694824219,106.81999969482422,1748.4000244140625,3.747999906539917
2022-11-30,80.55000305175781,105.94999694824219,1746.0,3.703000068664551
2022-12-01,81.22000122070312,104.7300033569336,1801.0999755859375,3.5290000438690186
2022-12-02,79.9800033569336,104.55000305175781,1795.9000244140625,3.50600004196167
2022-12-05,76.93000030517578,105.29000091552734,1767.4000244140625,3.5989999771118164
2022-12-06,74.25,105.58000183105469,1769.300048828125,3.513000011444092
2022-12-07,72.01000213623047,105.0999984741211,1785.5,3.4079999923706055
2022-12-08,71.45999908447266,104.7699966430664,1788.699951171875,3.490999937057495
2022-12-09,71.0199966430664,104.80999755859375,1798.0999755859375,3.566999912261963
2022-12-12,73.16999816894531,105.12999725341797,1780.5,3.6110000610351562
2022-12-13,75.38999938964844,103.9800033569336,1813.9000244140625,3.500999927520752
2022-12-14,77.27999877929688,103.7699966430664,1807.5,3.503000020980835
2022-12-15,76.11000061035156,104.55999755859375,1777.199951171875,3.450000047683716
2022-12-16,74.29000091552734,104.69999694824219,1790.0,3.4820001125335693
2022-12-19,75.19000244140625,104.72000122070312,1787.699951171875,3.5810000896453857
2022-12-20,76.08999633789062,103.97000122070312,1815.9000244140625,3.684000015258789
2022-12-21,78.29000091552734,104.16000366210938,1815.9000244140625,3.684000015258789
2022-12-22,77.48999786376953,104.43000030517578,1787.0,3.6689999103546143
2022-12-23,79.55999755859375,104.30999755859375,1795.9000244140625,3.750999927520752
2022-12-27,79.52999877929688,104.18000030517578,1814.800048828125,3.859999895095825
2022-12-28,78.95999908447266,104.45999908447266,1807.9000244140625,3.88700008392334
2022-12-29,78.4000015258789,103.83999633789062,1819.5,3.8350000381469727
2022-12-30,80.26000213623047,103.5199966430664,1819.699951171875,3.878999948501587
2023-01-03,76.93000030517578,104.5199966430664,1839.699951171875,3.7929999828338623
2023-01-04,72.83999633789062,104.25,1852.800048828125,3.7090001106262207
2023-01-05,73.66999816894531,105.04000091552734,1834.800048828125,3.7200000286102295
2023-01-06,73.7699966430664,103.87999725341797,1864.199951171875,3.569000005722046
2023-01-09,74.62999725341797,103.0,1872.699951171875,3.5169999599456787
2023-01-10,75.12000274658203,103.23999786376953,1871.5999755859375,3.621000051498413
2023-01-11,77.41000366210938,103.19000244140625,1874.5999755859375,3.553999900817871
2023-01-12,78.38999938964844,102.25,1895.5,3.4489998817443848
2023-01-13,79.86000061035156,102.19999694824219,1918.4000244140625,3.510999917984009
2023-01-17,80.18000030517578,102.38999938964844,1907.199951171875,3.5350000858306885
2023-01-18,79.4800033569336,102.36000061035156,1904.4000244140625,3.375
2023-01-19,80.33000183105469,102.05999755859375,1922.0999755859375,3.3970000743865967
2023-01-20,81.30999755859375,102.01000213623047,1926.4000244140625,3.4839999675750732
2023-01-23,81.62000274658203,102.13999938964844,1927.0999755859375,3.5250000953674316
2023-01-24,80.12999725341797,101.91999816894531,1933.9000244140625,3.4690001010894775
2023-01-25,80.1500015258789,101.63999938964844,1941.199951171875,3.4619998931884766
2023-01-26,81.01000213623047,101.83999633789062,1929.0999755859375,3.493000030517578
2023-01-27,79.68000030517578,101.93000030517578,1928.5999755859375,3.5179998874664307
2023-01-30,77.9000015258789,102.27999877929688,1922.9000244140625,3.5510001182556152
2023-01-31,78.87000274658203,102.0999984741211,1929.5,3.5290000438690186
2023-02-01,76.41000366210938,101.22000122070312,1927.800048828125,3.3970000743865967
2023-02-02,75.87999725341797,101.75,1916.300048828125,3.3959999084472656
2023-02-03,73.38999938964844,102.91999816894531,1862.9000244140625,3.5320000648498535
2023-02-06,74.11000061035156,103.62000274658203,1866.199951171875,3.634000062942505
2023-02-07,77.13999938964844,103.43000030517578,1871.699951171875,3.6740000247955322
2023-02-08,78.47000122070312,103.41000366210938,1877.4000244140625,3.6530001163482666
2023-02-09,78.05999755859375,103.22000122070312,1866.199951171875,3.683000087738037
2023-02-10,79.72000122070312,103.62999725341797,1862.800048828125,3.74399995803833
2023-02-13,80.13999938964844,103.3499984741211,1851.9000244140625,3.7170000076293945
2023-02-14,79.05999755859375,103.2300033569336,1854.0,3.760999917984009
2023-02-15,78.58999633789062,103.91999816894531,1834.199951171875,3.809000015258789
2023-02-16,78.48999786376953,103.86000061035156,1842.0,3.8429999351501465
2023-02-17,76.33999633789062,103.86000061035156,1840.4000244140625,3.828000068664551
2023-02-21,76.16000366210938,104.18000030517578,1833.0,3.9549999237060547
2023-02-22,73.94999694824219,104.58999633789062,1832.0,3.9230000972747803
2023-02-23,75.38999938964844,104.5999984741211,1818.0,3.878999948501587
2023-02-24,76.31999969482422,105.20999908447266,1808.800048828125,3.9489998817443848
2023-02-27,75.68000030517578,104.66999816894531,1817.0,3.921999931335449
2023-02-28,77.05000305175781,104.87000274658203,1828.9000244140625,3.9159998893737793
2023-03-01,77.69000244140625,104.4800033569336,1837.699951171875,3.99399995803833
2023-03-02,78.16000366210938,105.02999877929688,1833.5,4.072999954223633
2023-03-03,79.68000030517578,104.5199966430664,1847.699951171875,3.9639999866485596
2023-03-06,80.45999908447266,104.3499984741211,1847.9000244140625,3.9830000400543213
2023-03-07,77.58000183105469,105.62000274658203,1813.9000244140625,3.9749999046325684
2023-03-08,76.66000366210938,105.66000366210938,1812.699951171875,3.9760000705718994
2023-03-09,75.72000122070312,105.30999755859375,1829.300048828125,3.924999952316284
2023-03-10,76.68000030517578,104.58000183105469,1862.0,3.694999933242798
2023-03-13,74.80000305175781,103.5999984741211,1911.699951171875,3.515000104904175
2023-03-14,71.33000183105469,103.5999984741211,1906.199951171875,3.638000011444092
2023-03-15,67.61000061035156,104.6500015258789,1926.5999755859375,3.492000102996826
2023-03-16,68.3499984741211,104.41999816894531,1919.0,3.5850000381469727
2023-03-17,66.73999786376953,103.70999908447266,1969.800048828125,3.3949999809265137
2023-03-20,67.63999938964844,103.27999877929688,1979.199951171875,3.4809999465942383
2023-03-21,69.33000183105469,103.26000213623047,1938.0,3.6059999465942383
2023-03-22,70.9000015258789,102.3499984741211,1946.800048828125,3.5
2023-03-23,69.95999908447266,102.52999877929688,1993.800048828125,3.4059998989105225
2023-03-24,69.26000213623047,103.12000274658203,1982.0999755859375,3.380000114440918
2023-03-27,72.80999755859375,102.86000061035156,1952.4000244140625,3.5280001163482666
2023-03-28,73.19999694824219,102.43000030517578,1972.4000244140625,3.563999891281128
2023-03-29,72.97000122070312,102.63999938964844,1966.0999755859375,3.565999984741211
2023-03-30,74.37000274658203,102.13999938964844,1980.300048828125,3.5510001182556152
2023-03-31,75.66999816894531,102.51000213623047,1969.0,3.49399995803833
2023-04-03,80.41999816894531,102.08999633789062,1983.9000244140625,3.430000066757202
2023-04-04,80.70999908447266,101.58999633789062,2022.199951171875,3.3369998931884766
2023-04-05,80.61000061035156,101.8499984741211,2020.9000244140625,3.2869999408721924
2023-04-06,80.69999694824219,101.81999969482422,2011.9000244140625,3.2880001068115234
2023-04-10,79.73999786376953,102.58000183105469,1989.0999755859375,3.4149999618530273
2023-04-11,81.52999877929688,102.19999694824219,2004.800048828125,3.434000015258789
2023-04-12,83.26000213623047,101.5,2010.9000244140625,3.4210000038146973
2023-04-13,82.16000366210938,101.01000213623047,2041.300048828125,3.4519999027252197
2023-04-14,82.5199966430664,101.55000305175781,2002.199951171875,3.5220000743865967
2023-04-17,80.83000183105469,102.0999984741211,1994.199951171875,3.5910000801086426
2023-04-18,80.86000061035156,101.75,2007.4000244140625,3.572000026702881
2023-04-19,79.16000366210938,101.97000122070312,1995.199951171875,3.6019999980926514
2023-04-20,77.29000091552734,101.83999633789062,2007.5999755859375,3.5450000762939453
2023-04-21,77.87000274658203,101.81999969482422,1979.5,3.569999933242798
2023-04-24,78.76000213623047,101.3499984741211,1989.0999755859375,3.515000104904175
2023-04-25,77.06999969482422,101.86000061035156,1994.0,3.3959999084472656
2023-04-26,74.30000305175781,101.47000122070312,1985.699951171875,3.431999921798706
2023-04-27,74.76000213623047,101.5,1989.9000244140625,3.5280001163482666
2023-04-28,76.77999877929688,101.66999816894531,1990.0999755859375,3.4519999027252197
2023-05-01,75.66000366210938,102.1500015258789,1983.4000244140625,3.5739998817443848
2023-05-02,71.66000366210938,101.95999908447266,2014.300048828125,3.438999891281128
2023-05-03,68.5999984741211,101.33999633789062,2028.5999755859375,3.4030001163482666
2023-05-04,68.55999755859375,101.4000015258789,2048.0,3.3510000705718994
2023-05-05,71.33999633789062,101.20999908447266,2017.4000244140625,3.446000099182129
2023-05-08,73.16000366210938,101.37000274658203,2026.300048828125,3.5209999084472656
2023-05-09,73.70999908447266,101.63999938964844,2036.199951171875,3.5209999084472656
2023-05-10,72.55999755859375,101.4800033569336,2030.5,3.438999891281128
2023-05-11,70.87000274658203,102.05999755859375,2014.699951171875,3.3970000743865967
2023-05-12,70.04000091552734,102.68000030517578,2014.5,3.4630000591278076
2023-05-15,71.11000061035156,102.43000030517578,2018.0,3.507999897003174
2023-05-16,70.86000061035156,102.55999755859375,1988.4000244140625,3.5490000247955322
2023-05-17,72.83000183105469,102.87999725341797,1980.699951171875,3.5810000896453857
2023-05-18,71.86000061035156,103.58000183105469,1956.5,3.6480000019073486
2023-05-19,71.55000305175781,103.19999694824219,1978.699951171875,3.691999912261963
2023-05-22,71.98999786376953,103.19999694824219,1974.800048828125,3.7190001010894775
2023-05-23,72.91000366210938,103.48999786376953,1972.4000244140625,3.697999954223633
2023-05-24,74.33999633789062,103.88999938964844,1962.800048828125,3.7190001010894775
2023-05-25,71.83000183105469,104.20999908447266,1943.0999755859375,3.813999891281128
2023-05-26,72.66999816894531,104.20999908447266,1944.0999755859375,3.809999942779541
2023-05-30,69.45999908447266,104.16999816894531,1958.0,3.700000047683716
2023-05-31,68.08999633789062,104.31999969482422,1963.9000244140625,3.63700008392334
2023-06-01,70.0999984741211,103.55999755859375,1978.0,3.6080000400543213
2023-06-02,71.73999786376953,104.0199966430664,1952.4000244140625,3.690999984741211
2023-06-05,72.1500015258789,104.0,1958.0,3.693000078201294
2023-06-06,71.73999786376953,104.12999725341797,1965.5,3.6989998817443848
2023-06-07,72.52999877929688,104.0999984741211,1942.699951171875,3.7839999198913574
